Case_ID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Approved_Flag
777,29,15,14,7,5,0.241,0.172,0.483,0.517,11,5,0.379,0.172,3,2,4,11,6,1,2,9,20,3,286,3,23,35,35,1,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,31,5,2,5,5,0,0,3,10,6,3,Married,GRADUATE,33,M,18100,60,0.483,0.636,0.412,0.246,1,0.852,1,0.0,0.4,0.0,0.4,13.476,1,1,ConsumerLoan,ConsumerLoan,P1
778,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5,51,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,5,5,4,2,Married,12TH,33,M,25000,186,1.0,1.0,0.693,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.104,0,0,ConsumerLoan,PL,P2
779,3,2,1,1,1,0.333,0.333,0.333,0.667,1,1,0.333,0.333,1,0,0,0,3,0,0,3,0,0,31,5,909,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Single,UNDER GRADUATE,28,M,14000,27,0.333,1.0,1.022,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P2
780,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,1,1,3,3,-99999,3,3,1,16,16,1,1,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,1,1,1,6,3,2,2,Married,12TH,30,M,4500,150,1.0,1.0,1.023,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,7.111,0,0,ConsumerLoan,others,P3
781,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,59,29,761,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Single,12TH,26,M,20000,102,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
782,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,1,0,1,0,2,2,-99999,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,2,3,19,4,3,3,Married,GRADUATE,28,M,25000,54,1.0,1.0,1.021,-99999.0,0,1.021,1,0.667,0.0,0.667,0.0,16.0,0,0,ConsumerLoan,PL,P3
783,41,28,13,5,0,0.122,0.0,0.317,0.683,8,2,0.195,0.049,3,9,0,4,23,0,0,36,5,5,135,2,35,35,2,35,116,60,4,12,8,60,116,13,2,10,0,4,0,0,0,0,0,0,0,0,0,60,24,1,0,0,2,2,2,31,12,8,7,Married,12TH,36,M,100000,368,0.317,0.625,0.758,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,0.198,1,0,others,AL,P4
784,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,23,23,368,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,1,1,Married,12TH,47,M,16000,131,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,others,P2
785,2,2,0,0,2,0.0,1.0,0.0,1.0,1,2,0.5,1.0,0,1,1,0,0,0,0,1,1,0,37,11,86,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1114,0,0,0,Single,GRADUATE,27,M,18000,64,0.0,0.0,0.0,-99999.0,1,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
786,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,11,11,95,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Single,GRADUATE,35,M,15000,154,1.0,0.0,0.85,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
787,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,7,7,53,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,216,2,0,0,Married,12TH,30,M,30000,125,1.0,0.0,1.286,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
788,1,1,0,0,0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,1,0,0,1,0,0,9,9,283,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,SSC,23,M,19800,189,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P2
789,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,0,0,0,0,1,1,42,42,140,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,22,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,261,1,0,0,Married,OTHERS,37,M,20000,131,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
790,7,4,3,0,0,0.0,0.0,0.429,0.571,1,0,0.143,0.0,0,4,2,0,0,0,0,5,2,1,164,8,60,35,4,4,39,26,1,1,0,26,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,2,0,0,0,0,0,43,8,3,2,Married,GRADUATE,45,M,45000,189,0.429,0.0,0.46,-99999.0,1,-99999.0,0,0.0,0.0,0.0,0.0,0.0,0,0,others,others,P1
791,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,2,0,0,1,0,0,0,0,2,1,2,2,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,4,9,7,7,8,19,18,8,Single,GRADUATE,29,F,30000,13,1.0,1.0,0.739,-99999.0,0,-99999.0,0,1.0,0.75,0.778,0.75,0.497,0,0,others,others,P4
792,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,1,0,1,0,0,0,1,1,0,10,4,73,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,113,3,1,0,Single,GRADUATE,29,M,14800,67,1.0,0.5,0.66,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.418,0,0,others,others,P2
793,8,1,7,3,1,0.375,0.125,0.875,0.125,4,1,0.5,0.125,2,1,0,1,6,0,0,7,1,0,33,2,56,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,54,18,36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,47,4,2,2,Single,SSC,23,M,16500,24,0.875,0.75,0.771,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.527,1,0,ConsumerLoan,others,P1
794,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,34,34,660,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1014,0,0,0,Single,12TH,24,M,19000,70,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
795,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,1,1,0,0,0,1,0,2,0,0,12,11,80,2,2,1,25,25,1,1,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Single,12TH,25,M,26000,107,1.0,0.0,0.819,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,1,others,others,P2
796,20,12,8,1,4,0.05,0.2,0.4,0.6,5,4,0.25,0.2,7,0,0,0,4,0,0,20,0,16,71,2,70,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,116,7,32,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,12TH,32,M,19000,190,0.4,0.2,0.675,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P1
797,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,1,0,0,0,0,0,1,1,1,8,3,34,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,98,3,1,0,Married,SSC,34,M,52000,64,1.0,0.5,0.77,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.923,0,0,others,others,P2
798,4,2,2,0,0,0.0,0.0,0.5,0.5,1,0,0.25,0.0,0,0,0,0,3,0,0,3,1,1,40,11,57,24,24,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,1,0,0,27,5,2,2,Married,GRADUATE,27,M,20000,77,0.5,0.0,1.022,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,3.6,1,0,others,others,P4
799,4,2,2,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,1,1,1,3,1,1,37,19,35,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,5,2,2,2,Married,POST-GRADUATE,46,M,95000,130,0.5,0.0,0.946,-99999.0,0,-99999.0,1,0.0,0.0,0.0,0.0,-99999.0,1,1,ConsumerLoan,PL,P2
800,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,79,79,1647,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2362,0,0,0,Married,SSC,35,M,12500,82,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P1
801,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,0,0,1,1,0,0,1,1,0,64,17,270,15,14,2,10,10,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,13,2,2,1,Married,12TH,46,M,13500,156,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,ConsumerLoan,ConsumerLoan,P2
802,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,7,7,33,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,61,3,1,1,Married,12TH,43,M,75000,104,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
803,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,2,2,47,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,1,1,1,Married,POST-GRADUATE,27,F,13000,45,1.0,1.0,1.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.784,0,0,ConsumerLoan,ConsumerLoan,P3
804,2,1,1,1,1,0.5,0.5,0.5,0.5,2,1,1.0,0.5,0,0,0,2,0,0,0,0,2,0,9,4,44,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,2,2,Married,GRADUATE,27,M,20000,70,0.5,0.5,0.513,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.51,0,0,others,ConsumerLoan,P3
805,17,14,3,0,0,0.0,0.0,0.176,0.824,2,3,0.118,0.176,0,0,0,1,4,0,1,14,3,11,91,9,38,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,43,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,4,3,1,1,Married,SSC,40,M,22000,186,0.176,0.0,0.772,-99999.0,0,0.718,1,0.0,0.0,0.0,0.0,5.682,1,0,ConsumerLoan,ConsumerLoan,P1
806,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,2,2,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2,2,2,Married,SSC,23,M,17000,78,1.0,1.0,1.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.512,0,0,ConsumerLoan,ConsumerLoan,P2
807,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,33,25,514,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,270,1,0,0,Married,12TH,32,M,25000,98,0.5,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.099,0,0,ConsumerLoan,ConsumerLoan,P2
808,13,2,11,9,2,0.692,0.154,0.846,0.154,13,2,1.0,0.154,2,1,1,10,0,0,1,1,12,0,10,2,39,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,1,3,3,3,3,9,22,12,7,Single,GRADUATE,22,M,15000,18,0.846,0.692,0.918,0.0,1,0.965,1,1.0,0.333,1.0,0.333,15.978,0,0,CC,others,P4
809,34,13,21,1,0,0.029,0.0,0.618,0.382,2,0,0.059,0.0,10,1,0,1,8,0,0,16,18,24,120,6,80,33,15,19,105,16,0,0,0,0,0,11,6,112,6,13,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,191,2,0,0,Married,12TH,39,M,26800,250,0.618,0.5,1.019,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,12.91,1,0,ConsumerLoan,others,P1
810,4,2,2,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,2,0,0,0,0,2,2,1,151,17,505,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1205,0,0,0,Married,12TH,42,M,20000,207,0.5,0.0,0.0,0.0,1,-99999.0,0,0.0,0.0,0.0,0.0,0.756,0,0,others,others,P1
811,7,4,3,0,1,0.0,0.143,0.429,0.571,1,2,0.143,0.286,0,5,0,2,0,0,0,5,2,0,58,7,44,34,30,5,26,26,0,0,0,0,0,0,0,14,5,11,0,0,0,0,0,0,0,0,0,26,12,0,0,0,0,0,0,1,3,3,3,Married,SSC,44,M,25000,79,0.429,0.0,0.337,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.44,0,0,ConsumerLoan,others,P4
812,5,2,3,2,2,0.4,0.4,0.6,0.4,3,2,0.6,0.4,1,0,0,1,0,0,0,2,3,4,15,1,73,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,2,2,Married,OTHERS,27,F,10000,78,0.6,0.667,0.935,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.7,0,0,others,ConsumerLoan,P3
813,4,4,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,4,0,0,4,0,0,30,20,509,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,1,1,1,Married,GRADUATE,28,M,32000,82,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,ConsumerLoan,others,P2
814,6,4,2,0,0,0.0,0.0,0.333,0.667,1,0,0.167,0.0,0,3,0,0,0,0,0,5,1,3,97,9,67,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,281,2,0,0,Married,SSC,42,M,20000,131,0.333,0.0,0.822,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,19.25,0,0,others,PL,P1
815,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,11,11,36,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,SSC,29,M,15000,71,1.0,0.0,0.776,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,3.267,0,0,others,others,P2
816,4,3,1,0,0,0.0,0.0,0.25,0.75,0,0,0.0,0.0,0,0,0,1,3,0,0,3,1,0,37,27,598,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,1,1,1,Married,GRADUATE,28,F,45000,76,0.25,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,ConsumerLoan,ConsumerLoan,P2
817,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2,1,41,41,972,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1244,0,0,0,Married,UNDER GRADUATE,37,M,20000,62,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P2
818,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,16,16,68,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,477,0,0,0,Single,GRADUATE,25,M,30000,131,1.0,0.0,0.726,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
819,3,2,1,2,1,0.667,0.333,0.333,0.667,2,2,0.667,0.667,1,0,0,0,0,0,0,3,0,3,18,2,70,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2531,0,0,0,Married,GRADUATE,36,F,28000,136,0.333,1.0,1.013,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,HL,HL,P1
820,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,5,5,62,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,166,1,1,0,Married,SSC,38,M,18000,23,1.0,1.0,0.873,-99999.0,0,0.873,1,0.0,0.0,0.0,0.0,3.889,0,0,others,others,P2
821,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,16,16,301,-99999,-99999,0,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26,1,1,1,Married,GRADUATE,21,M,15000,42,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P2
822,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,1,0,1,2,0,0,0,0,5,2,42,29,672,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,33,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1186,0,0,0,Married,OTHERS,28,M,33000,64,0.4,0.0,0.685,0.0,1,-99999.0,0,0.0,0.0,0.0,0.0,11.424,0,0,ConsumerLoan,ConsumerLoan,P1
823,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,7,7,107,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,46,2,1,1,Married,GRADUATE,35,M,32000,69,1.0,0.0,0.344,0.344,1,-99999.0,0,1.0,0.0,1.0,0.0,0.738,0,0,PL,CC,P4
824,4,4,0,0,1,0.0,0.25,0.0,1.0,0,1,0.0,0.25,0,0,0,4,0,0,0,0,4,0,38,17,319,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,521,0,0,0,Married,12TH,33,M,20000,121,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,ConsumerLoan,ConsumerLoan,P2
825,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,0,0,2,1,0,0,1,2,0,71,27,429,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,65,1,1,1,Married,GRADUATE,29,M,25000,130,0.667,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,1.764,1,0,ConsumerLoan,ConsumerLoan,P2
826,13,7,6,2,1,0.154,0.077,0.462,0.538,4,2,0.308,0.154,1,3,2,4,0,0,2,3,10,2,134,2,43,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,6,4,6,23,8,4,4,Married,GRADUATE,35,M,51000,28,0.462,0.5,0.68,1.0,1,0.703,1,0.667,0.0,0.667,0.0,7.578,0,0,PL,HL,P2
827,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,32,29,627,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,36,1,1,1,Married,UNDER GRADUATE,38,M,25000,188,0.5,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.192,0,0,ConsumerLoan,ConsumerLoan,P2
828,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8,47,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,41,4,1,1,Single,GRADUATE,25,M,40000,101,1.0,0.0,0.929,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,-99999.0,0,0,PL,others,P2
829,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,13,13,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Married,12TH,32,M,16000,71,1.0,0.0,0.707,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,0,0,others,others,P2
830,4,4,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,4,0,0,4,0,0,62,32,1064,-99999,-99999,0,-99999,0,0,0,0,-99999,-99999,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Single,OTHERS,33,M,23000,38,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,-99999.0,1,0,others,others,P2
831,3,0,3,3,0,1.0,0.0,1.0,0.0,3,0,1.0,0.0,2,0,0,1,0,0,0,0,3,2,6,6,76,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,175,1,1,0,Married,SSC,35,M,40000,71,1.0,1.0,0.343,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.458,0,0,others,others,P2
832,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7,37,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,5,10,6,5,5,Single,12TH,22,M,22000,71,1.0,0.0,0.143,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,0.445,0,0,PL,ConsumerLoan,P4
833,8,5,3,3,3,0.375,0.375,0.375,0.625,3,3,0.375,0.375,1,0,0,4,0,0,1,0,8,3,27,3,59,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,2,1,1,127,2,2,0,Married,GRADUATE,32,M,35000,62,0.375,1.0,0.647,-99999.0,0,0.814,1,1.0,1.0,0.5,1.0,1.986,0,0,PL,ConsumerLoan,P2
